scorer,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080
5478,819.72565,794.8786,0.94985586,812.5582,826.0611,1.0,840.2331,815.47485,1.0,808.4458,847.15686,1.0,851.1514,820.75214,0.9710017,841.6464,854.05884,1.0,843.9906,880.82043,0.90112966,745.9844,889.676,1.0
5479,819.6857,795.65546,0.93687236,812.33435,826.17566,1.0,839.6199,816.1069,1.0,808.3671,847.774,1.0,851.05255,820.85333,0.96821964,841.5309,854.29956,1.0,843.6647,881.11096,0.8802707,745.97565,889.68744,1.0
5480,819.228,796.7413,0.90999174,811.91614,826.3729,1.0,839.8166,816.1033,1.0,808.3604,849.49475,1.0,850.7094,821.03015,0.96554816,841.6832,854.493,1.0,843.7417,881.1672,0.88096845,745.9922,889.67444,1.0
5481,819.009,796.462,0.9173087,812.3544,826.1958,1.0,840.57477,815.8362,1.0,808.1684,849.585,1.0,851.3814,821.4107,0.93560255,841.9768,854.7721,1.0,843.8375,881.1485,0.8642945,745.2614,889.14996,1.0
5482,818.9263,795.8722,0.9283608,812.1408,826.07477,1.0,840.40784,815.9019,1.0,809.1336,848.557,1.0,851.1379,821.2886,0.94158417,841.93475,854.67645,1.0,843.8088,881.1386,0.86985075,745.27277,889.15265,1.0
5483,818.28925,793.571,0.94476485,812.42566,826.20605,1.0,840.2752,815.65045,1.0,809.1814,847.7124,1.0,851.4749,821.3471,0.9643562,841.7037,854.67004,1.0,843.4146,881.4305,0.87614113,745.24347,889.1573,1.0
5484,816.8071,793.9073,0.9264407,811.8699,826.37164,1.0,839.8532,815.6396,1.0,808.4059,848.9403,1.0,851.03394,820.9372,0.982184,841.70526,854.425,1.0,842.9447,881.45215,0.8791067,745.235,889.11285,1.0
5485,816.7361,796.0345,0.9128763,812.1885,826.5452,1.0,839.8968,815.1271,1.0,808.9032,850.3014,1.0,849.58575,821.24774,0.9148948,841.7268,854.5562,1.0,844.28754,881.77216,0.99507105,745.59705,889.45856,1.0
5486,815.31604,796.7857,0.9302155,812.39075,826.6206,1.0,839.5988,814.94257,1.0,808.962,850.31744,1.0,849.19275,820.70337,0.9266653,841.75543,854.51776,1.0,844.17224,881.91113,1.0,745.77905,889.3977,1.0
5487,813.69775,797.38226,0.93681866,811.8347,827.2912,1.0,839.659,814.7744,1.0,810.1141,847.5874,1.0,849.216,820.6026,0.9300301,842.05426,854.38403,1.0,844.53546,881.5873,1.0,745.77594,889.4103,1.0
5488,813.11914,797.5684,0.9287417,811.8403,827.31635,1.0,839.80524,814.6888,1.0,810.11304,847.6758,1.0,849.32355,820.7453,0.93006426,842.12476,854.3464,1.0,844.68146,881.5109,1.0,745.806,889.14355,1.0
5489,814.2766,797.56537,0.908333,812.06146,827.2908,1.0,839.8911,814.6458,1.0,810.03894,847.5009,1.0,849.4923,820.76105,0.92375714,842.1599,854.3193,1.0,844.0551,882.1213,1.0,745.7856,889.1351,1.0
5490,813.5489,798.00995,0.9552023,812.2207,827.8756,1.0,839.78864,815.30133,1.0,810.3922,848.56775,1.0,849.1934,820.35315,0.9512119,842.62384,854.39136,1.0,847.01666,880.2023,0.99900645,745.0182,888.6047,1.0
5491,814.53674,797.63904,0.949602,812.1174,827.9052,1.0,839.4208,815.5323,1.0,810.3689,848.6227,1.0,848.7111,820.2281,0.94025296,842.59784,854.4397,1.0,846.93115,880.3421,1.0,744.81604,888.463,1.0
5492,814.6313,798.1536,0.9341738,812.26245,827.79663,1.0,839.43994,815.4479,1.0,810.53687,848.5406,1.0,848.78784,820.07416,0.94185686,842.72156,854.4821,1.0,846.8094,880.9193,0.98625445,745.2452,889.04663,1.0
5493,814.5849,798.2645,0.92824876,812.2805,827.8511,1.0,839.6566,815.2347,1.0,810.56604,848.59607,1.0,849.0938,820.2188,0.95030344,842.7536,854.49615,1.0,846.8364,880.76105,0.98544955,745.23517,889.0483,1.0
5494,813.72894,798.9195,0.92694175,812.3084,827.8776,1.0,839.5039,814.89844,1.0,810.636,848.5252,1.0,848.887,820.2384,0.937389,842.8358,854.35474,1.0,846.15967,881.1224,0.9529928,745.25995,889.03973,1.0
5495,813.64624,797.90607,0.98346037,813.20526,827.70404,1.0,839.84106,815.145,1.0,809.2267,850.77856,1.0,850.009,820.7816,0.95437145,842.2513,854.10394,1.0,846.85486,880.2384,0.9897069,745.4055,889.5981,1.0
5496,814.65906,797.23944,0.9728227,813.1,827.4855,1.0,839.80975,815.5413,1.0,809.0401,850.5788,1.0,849.9961,820.88275,0.9544577,842.0215,854.1987,1.0,846.87274,880.2033,0.9865627,745.5337,889.4731,1.0
5497,815.4079,797.4315,0.9597582,812.84045,827.2297,1.0,839.68713,815.5873,1.0,808.8992,850.2608,1.0,850.32043,820.97205,0.9615234,841.8241,854.20685,1.0,844.96716,881.3179,0.97906023,745.5614,889.5243,1.0
5498,816.4922,796.3908,0.93432194,813.20447,826.6272,1.0,839.9756,815.6409,1.0,808.5827,848.53235,1.0,851.0488,820.90845,0.96819353,841.8622,854.0934,1.0,845.24615,881.22314,0.9716702,745.5554,889.5275,1.0
5499,816.2104,797.61395,0.86538833,813.1498,826.8564,1.0,839.3227,816.0765,1.0,809.03577,848.5117,1.0,850.32635,820.5347,0.9433746,842.0779,854.0247,1.0,845.70636,880.3187,0.9923482,746.2428,889.4967,1.0
5500,816.60724,796.2191,0.8648375,813.65906,826.0515,1.0,839.8562,815.91504,1.0,809.79803,846.143,1.0,850.409,820.84753,0.94852185,841.8237,854.0929,1.0,845.49915,880.2536,0.9620998,746.32684,889.71234,1.0
5501,814.5107,794.3279,0.91595584,812.9468,827.28284,1.0,839.58923,815.45294,1.0,809.54034,849.88336,1.0,850.3057,820.6434,0.95497453,842.1423,853.91833,1.0,845.33606,880.5553,0.96393263,746.3153,889.7308,1.0
5502,813.22974,793.95624,0.9099182,812.8086,826.9437,1.0,839.4952,815.4526,1.0,808.88586,849.16034,1.0,850.1053,820.43164,0.95212555,841.8026,853.80396,1.0,845.45667,880.5205,0.9854827,746.24884,889.67896,1.0
5503,810.8668,793.1605,0.91618776,812.0371,827.9557,1.0,838.6627,815.57776,0.99096566,810.9835,847.8842,1.0,849.31067,820.3174,0.97948647,842.2362,854.43915,1.0,844.1009,881.78815,1.0,745.1122,889.1041,1.0
5504,809.3971,795.83606,0.9316649,811.578,828.7752,1.0,838.2816,816.0386,1.0,810.9349,848.32025,1.0,849.3344,820.35944,0.97346985,842.1986,854.47186,1.0,844.1346,881.6994,1.0,745.11255,889.09247,1.0
5505,808.9548,795.0419,0.96393657,810.93506,828.6323,1.0,837.58136,816.591,1.0,810.8621,848.73395,1.0,849.42236,819.9946,0.994338,842.323,854.33905,1.0,843.74243,881.9103,1.0,745.20416,889.12506,1.0
5506,809.47943,794.97235,0.95548373,811.18744,828.8614,1.0,837.8187,816.51886,1.0,810.72327,848.82056,1.0,849.67,820.2149,0.99680316,842.5025,854.607,1.0,843.3286,882.8604,1.0,745.1265,889.0911,1.0
5507,811.8287,796.0906,0.9623608,812.2427,829.61456,1.0,839.10504,816.23114,1.0,811.06335,849.0563,1.0,849.6736,819.2839,0.9832461,843.3773,854.91394,1.0,844.9671,882.01495,0.9636121,745.7236,889.37225,1.0
5508,811.8619,795.9853,0.9691626,812.2831,829.7138,1.0,839.1778,816.1422,1.0,811.1279,849.281,1.0,850.0256,819.31366,0.98802656,843.4572,855.01135,1.0,844.95844,881.99176,0.9587264,745.6028,889.38165,1.0
5509,811.1486,795.1414,0.9438598,812.61755,829.7135,1.0,838.792,816.75806,1.0,811.2806,848.84247,1.0,849.1798,819.3161,0.9882814,843.9997,854.69073,1.0,845.8176,881.02814,1.0,745.6149,889.4337,1.0
5510,812.6313,795.6372,0.91188824,812.72345,829.6609,1.0,839.6141,815.7936,1.0,811.2137,848.74335,1.0,850.11707,819.16345,0.9936142,843.9457,854.5003,1.0,845.70325,881.21545,0.9909588,745.57544,889.565,1.0
5511,812.9567,795.69476,0.9277807,812.7809,829.4522,1.0,839.6342,816.2626,1.0,811.3839,848.58624,1.0,850.65924,818.21,0.98722166,843.5886,854.0679,1.0,845.8791,880.6899,0.9771831,745.7483,889.84033,1.0
5512,811.89386,796.3927,0.9670379,813.6182,829.25964,1.0,839.98956,814.1318,1.0,811.4443,848.7477,1.0,850.4232,819.73553,0.9838696,843.28906,854.45056,1.0,844.4891,883.18335,0.958835,745.98236,889.37225,1.0
5513,813.17584,797.68494,0.9414848,813.6187,829.3574,1.0,839.6405,814.5003,1.0,811.4075,848.7846,1.0,850.84955,819.8273,0.9739506,843.2731,854.5431,1.0,844.44794,883.22186,0.96264184,745.965,889.3877,1.0
5514,814.3352,798.2521,0.9159464,813.9575,829.4512,1.0,839.8431,814.32074,1.0,811.26263,848.4556,1.0,851.4731,819.942,0.97582304,843.4416,854.6036,1.0,844.686,882.93115,0.9527842,745.9613,889.48096,1.0
5515,814.3012,797.8284,0.90025926,814.4874,829.38947,1.0,840.0756,815.3487,1.0,811.1743,848.16504,1.0,851.17676,819.9236,0.9721689,843.31445,854.7697,1.0,844.6773,882.6174,0.94547695,745.9627,889.475,1.0
5516,814.9897,798.6746,0.8649807,814.48315,829.362,1.0,839.7103,815.8543,1.0,811.19104,848.1971,1.0,850.9265,819.6149,0.9523711,843.4124,854.6651,1.0,844.94354,882.355,0.94969964,745.88806,889.51056,1.0
5517,814.57153,797.0707,0.9616613,815.04987,828.8303,1.0,840.79193,815.43,1.0,810.5816,846.9127,1.0,851.67725,821.28186,0.94734246,843.2809,854.77686,1.0,847.1332,880.24585,1.0,745.7024,889.54675,1.0
5518,814.5021,796.97534,0.9638359,815.0772,828.79834,1.0,840.74854,815.65784,1.0,810.6869,847.0432,1.0,851.62885,821.113,0.9497845,843.1805,854.7631,1.0,847.03766,880.4402,1.0,745.7074,889.5426,1.0
5519,813.6816,798.32574,0.96337897,815.0382,828.6899,1.0,840.62103,815.7131,1.0,809.8747,850.10754,1.0,851.3051,820.9639,0.9547349,843.05206,854.8979,1.0,846.96375,880.604,1.0,745.67194,889.3562,1.0
5520,813.1767,798.4015,0.98040915,815.0669,828.66455,1.0,840.6943,815.66907,1.0,809.9954,850.1171,1.0,851.28296,820.8385,0.9594941,843.1728,854.87885,1.0,846.83704,880.65137,1.0,745.90466,889.3105,1.0
5521,812.94604,798.5393,0.9691932,814.482,828.61365,1.0,840.3802,815.78796,1.0,810.676,847.34393,1.0,851.3798,820.971,0.925863,843.1203,855.01025,1.0,845.4434,882.58734,0.9429039,745.6273,889.44257,1.0
5522,812.8542,798.549,0.9588978,814.5671,828.52856,1.0,840.37933,815.83264,1.0,810.69617,847.3684,1.0,851.2558,820.96655,0.9229604,843.0554,854.97034,1.0,846.2245,881.8881,0.97267336,745.66595,889.47815,1.0
5523,811.9925,799.11884,0.94213754,814.3305,828.3569,1.0,840.58075,815.73785,1.0,810.4719,847.3139,1.0,851.05524,820.80194,0.925881,843.01843,854.6833,1.0,846.37415,881.53143,0.9662824,745.6698,889.4696,1.0
5524,811.9549,798.186,0.9711171,814.2693,828.33344,1.0,840.44586,815.91425,1.0,810.4868,847.3539,1.0,851.03064,820.5402,0.9324742,843.1233,854.70447,1.0,845.79535,882.1263,0.9443941,745.73883,889.5435,1.0
5525,811.3281,798.6382,0.9689918,814.2923,828.39685,1.0,840.55133,815.7922,1.0,810.4405,847.2377,1.0,851.0493,820.6446,0.9352249,843.0324,854.66864,1.0,845.79144,882.1081,0.9607532,745.74896,889.5426,1.0
5526,811.72546,799.56384,0.91626716,813.7281,828.7702,1.0,839.412,815.13544,1.0,811.4884,849.4555,1.0,848.8406,820.3191,0.913399,844.0,854.9154,1.0,845.73706,883.05457,0.85361266,744.4485,888.65643,1.0
5527,811.2399,799.8607,0.91709954,814.0254,828.9426,1.0,839.7391,814.8857,1.0,811.62915,849.26416,1.0,849.6939,820.4149,0.9414793,843.8817,854.77203,1.0,845.68335,882.7396,0.8831465,744.5218,888.62885,1.0
5528,811.37,799.87103,0.9119507,814.00635,828.9553,1.0,839.77234,814.8888,1.0,811.6667,849.2481,1.0,849.69293,820.4424,0.94511986,843.9166,854.77826,1.0,845.62866,882.7733,0.88312125,745.3719,888.99365,1.0
5529,811.9267,799.9035,0.9034382,813.8852,828.90546,1.0,839.69586,814.8103,1.0,811.67084,849.33655,1.0,849.34717,820.3561,0.9346076,843.8744,854.75574,1.0,845.72,882.59875,0.8884325,745.35077,888.9779,1.0
5530,812.76294,798.969,0.9353695,813.5453,828.40594,1.0,839.6908,814.666,1.0,811.17194,848.6392,1.0,849.50757,820.469,0.93184644,843.57367,854.3314,1.0,846.3412,881.10175,0.96091235,745.1885,888.83545,1.0
5531,811.1852,799.74744,0.97570187,815.73535,829.372,1.0,840.1227,815.514,1.0,810.0876,850.6149,1.0,851.1506,819.74445,0.981794,843.22845,854.06647,1.0,844.6039,881.12964,0.8161612,745.20435,889.1596,1.0
5532,811.25385,799.98914,0.9672035,815.6959,829.36896,1.0,840.14154,815.4978,1.0,810.0329,850.5482,1.0,850.86456,819.7922,0.9775531,843.2594,854.1021,1.0,844.62964,880.94495,0.81905925,745.06665,889.23956,1.0
5533,811.7605,799.7147,0.98527366,815.7908,829.50824,1.0,840.1923,815.6276,1.0,810.5759,847.1854,1.0,850.91974,819.6864,0.9776539,843.4218,854.349,1.0,844.0839,882.0891,0.7821134,745.23596,889.3383,1.0
5534,811.51514,799.86584,0.97447485,815.7778,829.5048,1.0,840.1041,815.7285,1.0,810.5356,847.1364,1.0,850.6985,819.5552,0.98003745,843.3881,854.32697,1.0,844.1786,881.978,0.77798986,745.3499,889.30054,1.0
5535,811.61755,799.97327,0.97320527,815.6154,829.3534,1.0,840.1665,815.60614,1.0,810.07153,850.60345,1.0,850.8574,819.71405,0.97702783,843.3447,854.2889,1.0,844.2256,881.95624,0.7776345,745.6681,889.706,1.0
5536,811.95233,799.9943,0.97803015,815.13275,828.8692,1.0,840.5095,815.5732,1.0,810.39343,849.9697,1.0,850.84406,820.2919,0.9342674,843.14996,854.67645,1.0,844.1917,881.2039,0.8762655,745.35376,889.45135,1.0
5537,811.75116,799.9943,0.97957337,815.11566,828.8784,1.0,840.53094,815.5071,1.0,810.39355,849.96075,1.0,850.87756,820.223,0.93788075,843.1531,854.6565,1.0,844.0756,881.3202,0.883788,745.3518,889.45123,1.0
5538,811.7037,800.00574,0.98213243,815.11725,828.89966,1.0,840.56067,815.4142,1.0,810.35767,849.91296,1.0,851.00854,820.37994,0.9395783,843.1152,854.621,1.0,844.0542,881.2976,0.8886936,745.38544,889.46967,1.0
5539,811.74506,800.0372,0.9829149,815.1085,828.85394,1.0,840.4348,815.57196,1.0,810.3316,849.81885,1.0,850.36066,819.9536,0.93656033,843.1202,854.66144,1.0,844.0126,881.27875,0.88770413,745.3209,889.41876,1.0
5540,811.9064,799.65045,0.9827862,814.85443,828.84515,1.0,840.47394,815.5905,1.0,810.2148,849.9002,1.0,850.2767,819.9398,0.9420612,843.0886,854.56854,1.0,844.16864,881.0833,0.86050564,745.31775,889.3558,1.0
5541,812.4468,799.2835,0.9787558,814.86505,828.6822,1.0,839.10065,815.4188,1.0,810.5216,847.35535,1.0,847.9664,820.34534,0.9235194,843.4856,854.92883,1.0,844.8531,882.64545,0.80620563,745.247,889.2524,1.0
5542,811.80774,797.79645,0.9688438,814.3799,827.87024,1.0,839.39386,814.4663,1.0,809.5711,849.9052,1.0,848.4608,820.2102,0.89475375,842.68805,853.97687,1.0,845.3912,880.65247,0.89454067,745.24524,889.2513,1.0
5543,810.12585,795.7023,0.9647513,812.8821,827.54956,1.0,839.0186,814.26935,1.0,810.2116,851.1551,1.0,848.43005,820.17413,0.901389,842.53156,853.4408,1.0,845.31854,880.0459,0.87726545,745.2816,889.25287,1.0
5544,810.08295,794.3239,0.9222667,811.8628,826.81067,1.0,838.55457,813.10187,1.0,809.6274,849.8869,1.0,849.568,820.43146,0.91782796,842.0235,852.5774,1.0,844.85443,879.3259,0.89847314,745.8207,890.2243,1.0
5545,808.67664,795.9943,0.9203442,811.20514,826.9793,1.0,838.093,813.0689,1.0,809.4758,850.3298,1.0,849.34625,820.1501,0.9116637,841.8205,852.4,1.0,844.41315,879.81903,0.9257918,745.7393,890.232,1.0
5546,808.28204,797.75726,0.9086855,810.2188,826.76416,1.0,837.031,813.25,1.0,810.04553,849.8556,1.0,848.7289,819.63403,0.9057593,841.5319,852.2372,1.0,844.5725,879.7534,0.9389618,745.73773,890.25885,1.0
5547,806.42786,801.0447,0.9582763,811.01074,829.06976,1.0,835.26984,813.75146,1.0,811.0045,848.96954,0.9871368,847.7404,816.88403,0.84952056,841.93036,852.1936,1.0,843.5846,880.37805,0.9384239,745.7032,889.2818,1.0
5548,806.7439,802.713,0.95695114,811.82324,829.7831,1.0,834.83185,814.0507,1.0,811.13403,849.22577,0.9847133,848.1248,816.0098,0.84356415,841.9085,852.0863,1.0,843.75726,880.3744,0.9511336,745.17786,889.2296,1.0
5549,805.8418,803.9744,0.9623006,811.5258,831.99695,1.0,834.9933,814.4538,1.0,811.83606,850.89014,0.9816627,848.87036,816.574,0.8579373,842.44476,852.51196,1.0,843.7596,881.1503,0.9502975,745.1472,889.2032,1.0
5550,806.52686,805.5964,0.9421225,810.95575,834.1039,1.0,834.3676,815.37054,1.0,812.86975,853.9622,0.9658645,849.13214,816.0369,0.8763981,842.86755,852.2621,1.0,843.157,882.4958,0.8815721,744.9565,889.1563,1.0
5551,804.7639,806.65564,0.9579424,810.43634,835.21155,1.0,834.3291,815.63226,1.0,812.93805,855.276,0.96304107,849.17017,817.72546,0.87651575,843.1426,853.22235,1.0,842.733,883.8154,0.85241884,744.96185,889.1468,1.0
5552,802.26605,807.1463,1.0,811.3766,836.5632,1.0,834.1156,815.79974,0.9935513,813.5007,857.62244,0.9630973,846.8049,818.7595,0.9540391,843.3738,853.7417,1.0,842.5968,883.72705,0.91382,745.3587,889.4137,1.0
5553,801.227,806.44635,1.0,811.24036,836.06934,1.0,833.1724,815.73334,0.97198725,813.2908,856.84924,0.98182553,845.8028,818.0173,0.9962437,843.2844,853.3137,1.0,842.3381,882.9615,0.94356203,745.2412,889.27625,1.0
5554,800.11224,807.3778,0.9778311,810.2034,836.6425,1.0,832.0797,815.1934,0.9655417,813.2718,857.27515,0.99685353,845.07184,817.55695,0.9939633,843.20087,853.1449,1.0,842.47076,882.8966,0.945297,745.05225,889.2022,1.0
5555,798.9854,806.3962,0.9892709,809.63275,837.5893,1.0,831.0166,816.28546,0.9969555,813.50214,857.92206,0.977428,844.2828,817.6721,0.9830503,843.278,852.90015,1.0,842.633,882.9333,0.94336855,744.7577,889.037,1.0
5556,796.8336,808.07153,0.93186176,809.58203,840.3786,1.0,830.34326,816.96155,1.0,813.46063,859.82336,1.0,843.47705,817.70917,0.97853553,843.28046,852.63367,1.0,842.6404,882.7994,0.94335866,744.76697,889.04913,1.0
5557,795.3265,809.29034,0.9308506,808.7515,841.22504,1.0,830.20245,816.9653,1.0,814.2746,861.9991,1.0,843.8283,817.3252,0.91588223,843.13104,852.676,1.0,842.5525,883.36884,0.77292323,745.5853,889.4976,1.0
5558,793.5301,811.271,0.9198135,810.2696,840.6653,1.0,829.9291,817.3674,1.0,814.15717,862.6218,1.0,843.2562,817.62744,0.90823835,843.01483,852.98895,1.0,842.50665,882.9964,0.7325139,745.62146,889.5126,1.0
5559,792.5915,810.99286,0.9361884,810.5479,841.22595,1.0,829.2591,817.30835,1.0,814.73175,862.95557,1.0,841.82983,818.0726,0.9239119,843.6269,852.58136,1.0,842.7601,883.5485,0.7540825,745.70624,889.41876,1.0
5560,791.8332,810.56757,0.9487252,810.3826,841.01984,1.0,828.2327,818.6705,1.0,814.8568,862.2996,1.0,842.83105,820.11487,0.9440484,843.96716,852.31024,1.0,843.61945,882.8989,0.8554605,745.7141,889.3948,1.0
5561,792.5186,811.9807,0.89585817,811.88196,841.76263,1.0,828.61646,819.2689,1.0,816.1801,863.7801,1.0,843.9044,819.64777,0.9492511,844.6408,852.1407,1.0,844.57196,882.1223,0.8303666,745.31024,888.6823,1.0
5562,794.0781,812.5165,0.9087316,811.8194,841.7346,1.0,828.7945,819.2712,1.0,816.44183,863.4787,1.0,844.10284,819.6692,0.95471394,844.7606,852.1538,1.0,844.5703,882.26733,0.85919905,745.3386,888.7663,1.0
5563,796.50134,813.7949,0.9358565,811.84033,841.45984,1.0,829.84235,819.13135,1.0,816.41125,861.6786,1.0,844.953,820.24756,0.9547849,845.31586,852.3234,1.0,845.1904,882.4122,0.79097795,745.4818,888.35,1.0
5564,798.0425,810.5461,0.8823426,811.85815,841.1129,1.0,829.7171,818.90485,1.0,816.0377,861.0224,1.0,845.2333,820.47546,0.9564352,845.47437,852.9329,1.0,845.1416,882.35516,0.76988995,745.4785,887.7039,1.0
5565,800.273,808.74664,0.91086876,809.95056,841.4517,1.0,830.2819,819.3179,1.0,814.71814,862.1499,1.0,847.6534,821.7919,0.8872414,844.7272,854.72015,1.0,843.8404,885.017,0.89762974,747.74506,888.5963,1.0
5566,802.5529,808.233,0.9428417,809.88086,840.47565,1.0,830.13306,819.3062,1.0,814.36426,861.4563,0.9962517,847.888,821.871,0.8868445,844.4779,854.8234,1.0,843.9126,885.3596,0.9117439,747.8166,888.61646,1.0
5567,804.2669,806.6254,0.990234,810.3069,840.27734,1.0,830.7593,819.48047,1.0,814.2601,860.35645,0.9795417,848.58167,822.4745,0.8658117,844.73566,855.10724,1.0,843.7833,885.3599,0.88696545,747.8584,888.5541,1.0
5568,806.0163,806.31506,0.93328935,810.3097,840.022,1.0,832.1075,819.4605,1.0,813.8946,860.0167,0.9681871,849.69434,824.18555,0.85953754,844.6137,855.8611,1.0,843.7343,885.405,0.8987311,746.2155,887.41235,1.0
5569,807.31177,805.559,0.9663166,810.4038,839.5993,1.0,833.10706,820.9231,1.0,813.55634,860.32227,0.9812334,849.5734,825.0088,0.8269533,844.9232,857.4,0.9971276,845.7313,885.38275,0.9360746,746.6503,888.3143,1.0
5570,810.45526,804.778,0.95432544,810.11743,836.83075,1.0,833.3446,820.3485,1.0,812.5376,858.8721,0.9555403,849.1278,825.6083,0.7983609,844.5847,857.87256,1.0,845.23126,885.8676,0.93331087,746.6394,888.54706,1.0
5571,811.5414,803.5511,0.9417877,809.98285,835.6755,1.0,833.993,820.86237,1.0,812.209,857.6879,0.9891703,849.5577,826.2043,0.8071214,844.7247,858.1056,1.0,845.38715,885.813,0.93242294,746.3586,888.32074,1.0
5572,813.6139,802.86176,0.9197365,809.90643,833.6891,1.0,834.09564,820.3428,1.0,811.917,856.28143,1.0,849.6213,824.45013,0.8231398,844.7729,857.8471,1.0,845.88684,885.3264,0.95216286,745.68774,888.2803,1.0
5573,813.9931,802.1603,0.89785975,810.6673,832.79224,1.0,835.56274,821.3715,1.0,810.88116,854.91986,1.0,850.3028,824.6047,0.831787,844.87897,857.63824,1.0,846.44415,883.3475,0.94132316,745.41785,887.61194,1.0
5574,813.5983,801.65704,0.8802527,810.6523,831.4848,1.0,835.5877,821.09375,1.0,810.48126,853.8082,1.0,850.1492,824.5048,0.83457017,844.7709,857.4337,1.0,845.92694,883.39825,0.9802808,745.6028,887.8604,1.0
5575,811.5976,801.88477,0.9153813,810.28973,831.6406,1.0,835.34174,821.0411,1.0,810.47485,853.74097,1.0,849.24774,824.6507,0.8287645,844.3703,857.5827,1.0,845.93085,883.48987,0.98884654,745.2249,887.52295,1.0
5576,810.1565,800.2984,0.8937411,810.2376,830.1344,1.0,835.36365,821.20807,1.0,809.38293,853.6288,1.0,849.11365,824.8314,0.84145594,843.4352,857.8558,1.0,846.20325,883.3043,0.9659094,745.24677,887.54333,1.0
5577,810.09705,801.0786,0.9155539,809.9291,831.53485,1.0,835.1735,820.2565,1.0,810.2374,854.2181,1.0,849.2942,825.85583,0.84614587,843.298,858.3372,1.0,846.7105,883.1987,1.0,745.24286,887.49133,1.0
5578,809.9488,800.53326,0.8884111,809.8574,831.36804,1.0,835.35535,819.899,1.0,810.65906,853.0138,1.0,849.13916,825.5949,0.84537464,843.5949,858.0149,1.0,846.5107,883.0997,1.0,745.33093,888.7956,1.0
5579,809.3975,799.432,0.8948507,809.96173,831.5308,1.0,835.507,819.8603,1.0,811.02747,853.3934,1.0,849.3276,825.7013,0.8523124,843.7306,858.0319,1.0,846.09393,883.6796,1.0,745.01355,888.4476,1.0
5580,809.3663,799.25616,0.89966017,810.0013,831.6263,1.0,835.6241,819.74445,1.0,811.06146,853.5144,1.0,849.28253,825.804,0.8593775,843.8418,857.90326,1.0,846.34576,883.0636,1.0,745.01385,888.3073,1.0
5581,808.70276,798.22125,0.8508987,810.5956,829.2666,1.0,835.59937,819.6135,1.0,810.2525,852.9098,1.0,848.7418,825.09094,0.83435726,843.5095,857.10077,1.0,845.11163,883.5201,1.0,745.0799,887.7018,1.0
5582,808.7368,798.291,0.84937066,810.5919,829.3225,1.0,835.5775,819.60004,1.0,810.27625,852.9786,1.0,848.8254,825.07587,0.8338883,843.72406,857.05505,0.999183,845.4271,883.3831,1.0,744.9997,887.797,1.0
5583,808.7418,798.48285,0.8337766,809.9321,831.2172,1.0,834.95435,819.6467,1.0,810.586,852.7648,1.0,848.7641,824.65643,0.8060291,843.94556,857.0511,0.9978159,845.5593,883.4929,1.0,745.015,887.7805,1.0
5584,808.1453,799.8108,0.863873,809.8429,832.7054,1.0,834.5132,820.1748,1.0,811.1957,854.2793,1.0,848.48566,824.8341,0.7831626,844.3085,857.5833,1.0,844.9217,884.42316,1.0,745.04675,887.867,1.0
5585,807.8069,801.8519,0.9468048,808.8555,834.78723,1.0,834.40424,820.77014,1.0,812.0954,856.6973,1.0,848.81195,825.59875,0.7747699,844.15356,858.2539,1.0,845.1742,885.5289,0.9726299,745.2381,887.675,1.0
5586,807.7458,802.1169,0.9510598,808.75055,835.70264,1.0,834.38226,820.9554,1.0,812.1131,857.2713,0.97577316,849.08624,825.16156,0.7925306,844.03735,858.4037,1.0,845.2013,885.4855,0.97714305,745.70557,888.3921,1.0
