scorer,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080
bodyparts,Nose,Nose,Nose,Left_ear,Left_ear,Left_ear,Right_ear,Right_ear,Right_ear,Front_left_paw,Front_left_paw,Front_left_paw,Front_right_paw,Front_right_paw,Front_right_paw,Body_center,Body_center,Body_center,Tail_start,Tail_start,Tail_start,Tail_end,Tail_end,Tail_end
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
760,855.18,247.26286,1.0,891.9857,239.25279,1.0,871.4779,223.11026,1.0,912.6606,235.34709,1.0,867.70386,206.53734,1.0,904.2384,209.23001,0.9656189,908.47974,175.1693,1.0,958.99194,121.10363,1.0
761,852.977,246.90796,1.0,890.1828,239.43727,1.0,871.4018,222.79051,1.0,911.6135,236.71213,1.0,867.5809,206.36693,1.0,904.25195,209.3393,0.95396644,908.7544,175.01294,1.0,959.00073,121.065025,1.0
762,849.07214,247.80643,1.0,888.66235,238.2953,1.0,870.6132,221.33403,1.0,909.065,237.46597,1.0,867.38153,207.031,1.0,904.5351,209.26953,0.95462793,907.35364,176.74509,1.0,958.6852,121.28543,1.0
763,848.49335,248.23956,1.0,888.74994,238.18956,1.0,870.3397,220.63539,1.0,909.0223,236.87793,1.0,866.6796,206.25328,1.0,904.02466,208.855,0.9823731,908.11224,176.04897,1.0,958.69507,121.26553,1.0
764,849.88947,248.52036,1.0,889.53876,237.2285,1.0,870.7875,219.691,1.0,909.3753,235.02332,1.0,866.48157,205.59824,1.0,904.0141,207.93011,0.9865849,908.1086,175.52357,1.0,958.9081,121.3319,1.0
765,852.4087,249.23723,1.0,890.0414,236.95264,1.0,871.2254,219.1099,1.0,909.03845,234.32382,1.0,865.9031,205.25923,1.0,903.9998,207.27267,1.0,908.7751,174.93938,1.0,959.1939,121.00179,1.0
766,854.84796,249.12279,1.0,890.58966,235.92667,1.0,869.9294,221.39224,1.0,909.6471,234.77106,1.0,864.9003,205.95886,1.0,903.19104,206.00922,1.0,909.26086,172.45004,1.0,958.3229,121.465744,1.0
767,855.00256,248.625,1.0,890.6553,235.9107,1.0,870.3167,221.21443,1.0,909.2642,235.60081,1.0,865.378,206.06,1.0,903.95044,206.2235,1.0,908.7469,172.57841,1.0,958.16425,121.29623,1.0
768,855.931,248.00267,1.0,891.3622,235.88443,1.0,870.9918,220.90437,1.0,909.857,234.93358,1.0,866.2002,206.23344,1.0,903.9459,205.99023,0.98246086,908.7115,172.78307,1.0,958.74744,120.90388,1.0
769,856.8139,247.01788,1.0,891.0769,235.96187,1.0,870.9781,220.88725,1.0,909.2303,235.21426,1.0,865.77423,206.08014,1.0,903.59814,205.8909,0.97004086,908.86566,172.56592,1.0,958.9868,120.67947,1.0
770,857.5266,247.06511,1.0,890.7097,235.68515,1.0,870.74744,221.86319,1.0,909.33234,234.77576,1.0,865.46625,207.46732,1.0,902.90234,205.7928,0.99235135,909.0716,172.64105,1.0,958.4861,121.00442,1.0
771,857.7058,247.21791,1.0,890.70325,235.67676,1.0,870.6024,221.93797,1.0,909.31934,234.78111,1.0,865.3833,207.3481,1.0,902.872,205.86917,0.9881582,909.22205,172.62343,1.0,958.4716,121.02788,1.0
772,857.7921,247.199,1.0,891.0467,235.96788,1.0,871.4345,221.38615,1.0,910.35675,234.20358,1.0,865.3774,207.44673,1.0,903.21967,206.05618,1.0,908.36145,174.03166,1.0,959.4906,121.35654,1.0
773,857.77216,247.40038,1.0,891.0913,235.95692,1.0,871.4826,221.32643,1.0,910.54297,234.11238,1.0,865.28485,207.5197,1.0,903.1422,206.01941,1.0,909.065,173.52452,1.0,959.5334,121.371605,1.0
774,857.49146,246.55026,1.0,891.0163,236.03204,1.0,871.4999,221.45915,1.0,909.4114,234.81635,1.0,865.2763,207.45665,1.0,903.3219,206.2018,0.9889013,907.69385,174.00227,1.0,959.66724,120.46568,1.0
775,857.52374,246.56548,1.0,891.0026,236.04448,1.0,871.67633,221.46286,1.0,909.5382,234.81122,1.0,865.31714,207.3767,1.0,903.29144,206.24405,0.99367994,907.82635,173.96834,1.0,959.77264,120.47157,1.0
776,857.2585,246.11801,1.0,890.90717,236.0212,1.0,870.88824,220.99599,1.0,909.911,234.94212,1.0,865.3603,207.04442,1.0,903.1165,205.90207,0.9912,908.60895,172.78226,1.0,958.9096,121.28237,1.0
777,857.4687,246.12378,1.0,890.8885,235.90218,1.0,870.9385,221.06804,1.0,910.0858,234.9805,1.0,865.0957,207.306,1.0,902.9432,205.78084,0.9932831,908.99835,172.59633,1.0,959.31744,120.941025,1.0
778,858.35394,247.15167,1.0,891.5244,236.21588,1.0,871.7112,221.49883,1.0,909.9392,234.82928,1.0,865.02295,207.33446,1.0,903.11127,206.10068,0.98895323,909.37225,172.98085,1.0,958.56995,121.12964,1.0
779,858.4875,246.54471,1.0,891.4772,236.23991,1.0,871.74225,221.44803,1.0,910.0098,234.99802,1.0,865.059,207.10849,1.0,903.14307,206.2053,0.9894611,909.43225,172.93645,1.0,958.5931,121.182816,1.0
780,858.0682,246.75931,1.0,890.45154,236.29816,1.0,871.1067,222.0095,1.0,910.3647,235.23805,1.0,866.3743,205.91815,1.0,902.99536,206.16092,1.0,908.76013,172.95511,1.0,958.2524,121.8738,1.0
781,857.8171,246.82556,1.0,890.50903,236.3574,1.0,871.1611,222.05469,1.0,910.26746,235.15385,1.0,866.3057,205.95692,1.0,903.0459,206.2422,1.0,908.76764,172.98312,1.0,958.2441,121.74378,1.0
782,858.4375,246.45457,1.0,890.18835,236.1835,1.0,870.51764,221.4928,1.0,908.90674,235.65665,1.0,865.2071,207.3932,1.0,902.74493,206.0737,0.99250126,908.8172,173.02135,1.0,958.7351,121.41481,1.0
783,858.46063,246.29878,1.0,890.1411,236.18144,1.0,870.55206,221.44997,1.0,908.8292,235.74756,1.0,865.0962,207.23413,1.0,902.73694,206.03656,0.98989266,909.1569,173.10529,1.0,958.69165,121.31565,1.0
784,858.09607,247.26752,1.0,890.6084,236.29135,1.0,871.3433,220.90689,1.0,909.64465,234.72148,1.0,865.2823,206.93063,1.0,903.30054,205.75842,0.99922985,909.1522,173.17766,1.0,958.9727,121.0198,1.0
785,858.0774,247.21848,1.0,890.62164,236.31082,1.0,871.3615,220.90115,1.0,909.6367,234.70316,1.0,865.2961,206.9215,1.0,903.2591,205.70634,0.99767214,909.2754,172.89983,1.0,958.9643,120.940094,1.0
786,858.05695,247.09958,1.0,890.3995,236.47575,1.0,870.72345,221.50307,1.0,909.0895,235.08102,1.0,865.6229,205.578,1.0,902.6274,205.60568,1.0,909.5414,172.60916,1.0,959.42365,120.65924,1.0
787,857.94135,247.2036,1.0,890.3524,236.50102,1.0,870.72034,221.4878,1.0,909.3616,234.87245,1.0,865.6083,205.58946,1.0,902.59845,205.54976,1.0,909.51447,172.61632,1.0,959.48236,120.71723,1.0
788,858.0261,247.14041,1.0,890.3468,236.23685,1.0,871.167,221.78696,1.0,909.35626,234.80801,1.0,865.67206,206.05272,1.0,902.47656,205.83093,1.0,909.3332,172.97653,1.0,959.2026,121.74132,1.0
789,857.9977,246.96959,1.0,890.37036,236.27522,1.0,871.36957,221.78134,1.0,909.3622,234.85387,1.0,865.6653,206.14334,1.0,902.4779,205.88388,1.0,909.3535,172.97588,1.0,959.43756,121.429184,1.0
790,858.1691,247.57317,1.0,891.0334,236.22514,1.0,871.7269,221.75153,1.0,909.1009,234.79948,1.0,865.58264,206.0515,1.0,902.1553,205.60101,0.99507874,909.46094,172.44734,1.0,958.6844,120.93041,1.0
791,860.8763,249.54597,1.0,891.43164,235.80263,1.0,871.34125,221.59474,1.0,909.5221,234.28795,1.0,865.30194,205.73221,1.0,901.9325,205.46664,0.98861116,909.4673,172.18817,1.0,959.2621,120.887474,1.0
792,864.1807,252.50926,1.0,893.25037,235.62238,1.0,868.27856,224.7044,1.0,912.874,233.07689,1.0,866.04614,205.79196,1.0,901.6569,205.44473,1.0,908.3435,172.77168,1.0,957.4515,121.991974,1.0
793,866.92444,254.88757,1.0,897.7398,235.75252,1.0,868.3217,224.3188,1.0,917.8882,230.54025,1.0,865.3731,206.41124,1.0,900.975,205.19698,1.0,907.9053,172.6699,1.0,958.0214,121.83069,1.0
794,869.65814,255.75266,1.0,899.73334,236.09775,1.0,871.5899,224.37677,1.0,915.2014,227.98657,1.0,865.9996,206.82523,1.0,901.8424,204.9892,1.0,908.6113,171.79788,1.0,957.69,121.68444,1.0
795,871.2735,255.04276,1.0,901.9589,235.41553,1.0,871.9575,225.49655,1.0,915.864,225.86673,0.993954,865.0283,208.02356,1.0,901.50806,204.02983,1.0,908.6577,171.12135,1.0,957.5145,122.52144,0.8820084
796,875.8647,254.96046,1.0,903.126,232.41928,1.0,871.4168,224.81607,1.0,917.00287,224.0893,0.96212023,865.7772,208.18735,1.0,901.1542,202.86801,1.0,908.8558,171.21835,1.0,959.0738,121.269875,0.3741839
797,878.18176,254.25945,1.0,902.90186,232.45938,1.0,870.6764,225.49751,1.0,915.69257,224.80919,0.9671432,865.0288,206.46774,1.0,899.7127,202.8578,1.0,910.44635,170.27988,1.0,960.5199,120.09281,1.0
798,881.5282,255.07304,1.0,903.6063,230.9665,1.0,871.6326,226.32101,1.0,916.6472,222.99918,0.96228266,864.8055,207.19974,1.0,898.9045,202.9537,1.0,910.2643,170.93066,1.0,958.53326,120.409195,1.0
799,887.0875,259.82697,1.0,903.2708,232.83835,1.0,870.98663,230.15532,0.98496413,916.469,224.0409,0.98972625,865.3437,207.47101,1.0,898.4872,203.41428,1.0,908.54205,170.96693,1.0,958.78253,120.75859,1.0
800,886.2162,260.1084,1.0,904.6139,231.22478,1.0,873.4906,230.26883,1.0,917.72656,223.2202,0.94090956,865.957,209.58524,1.0,897.6462,202.99213,1.0,909.7677,169.6521,1.0,957.4288,121.33058,1.0
801,885.06586,257.21805,1.0,904.3347,231.21457,1.0,873.39716,229.43793,1.0,917.6658,223.27403,0.9419677,865.9189,209.03421,1.0,897.8837,203.16801,1.0,909.6656,169.693,1.0,957.494,121.35432,1.0
802,883.8956,255.48706,1.0,905.66046,231.5275,1.0,874.8784,228.32857,0.9895327,919.759,222.4311,0.9206839,866.68146,210.41249,1.0,899.48456,203.2076,1.0,908.43225,170.20697,1.0,958.0346,120.61576,1.0
803,884.02496,254.60834,1.0,905.76117,231.56021,1.0,875.507,227.89919,0.9896171,919.80115,222.43634,0.9203473,866.9301,210.67264,1.0,898.7345,202.61191,1.0,908.3911,170.2034,1.0,958.1025,120.77368,1.0
804,884.0794,254.39069,1.0,906.6712,229.29683,1.0,877.12213,228.31946,1.0,919.78876,222.64601,0.844727,867.29614,211.80446,1.0,900.0496,204.09924,1.0,908.03595,171.273,1.0,958.78766,120.678795,1.0
805,883.8256,254.56847,1.0,906.6517,229.1929,1.0,876.7897,228.09862,1.0,920.5092,221.2452,0.84117824,866.9189,209.72343,1.0,900.1656,203.4374,1.0,909.3814,171.22916,1.0,959.47473,120.81287,1.0
806,883.00964,253.84586,1.0,906.81964,229.67041,1.0,876.94885,227.29367,1.0,919.50385,221.70634,0.8400717,868.0741,210.00354,1.0,900.29517,202.63919,1.0,908.3069,170.07408,1.0,958.56415,121.07226,1.0
807,881.682,253.47795,1.0,906.3727,229.4195,1.0,874.8995,226.28137,1.0,919.68835,221.28023,0.8309626,867.1517,208.78207,1.0,899.8388,202.33965,1.0,908.3804,169.2852,1.0,958.75183,121.16379,1.0
808,881.7768,252.96016,1.0,906.0676,229.95877,1.0,876.0116,226.8913,1.0,919.34576,222.37671,0.88624704,866.4574,210.77805,1.0,898.39166,202.44176,1.0,907.95734,170.31581,1.0,958.5222,120.67375,1.0
809,881.7687,252.95668,1.0,905.97125,229.98944,1.0,876.1521,227.08258,0.99860924,919.48004,222.15227,0.88608307,866.52844,211.14853,1.0,898.3512,202.45709,1.0,907.9959,170.29024,1.0,958.50543,120.593956,1.0
810,881.6516,252.08965,1.0,905.86774,230.29446,1.0,876.4354,227.16579,1.0,919.1816,222.25887,0.8750612,867.2932,210.30568,1.0,899.92926,203.52173,1.0,908.3474,170.63383,1.0,958.0827,121.022896,1.0
811,882.6016,253.51631,1.0,905.97974,230.77942,1.0,875.32635,227.77748,0.9763278,918.9433,222.29066,0.8951409,867.37665,209.89601,1.0,899.5603,203.3161,1.0,908.1778,170.66435,1.0,958.615,120.67084,1.0
812,881.61664,254.06303,1.0,905.9107,231.26077,1.0,874.91595,227.7688,0.9754068,918.8851,222.47568,0.8959975,867.0841,209.36356,1.0,899.4944,203.38705,1.0,908.0679,170.63588,1.0,958.6149,120.87825,1.0
813,880.5807,253.74846,1.0,903.7427,231.53986,1.0,873.29895,228.3298,0.98998725,917.3503,223.94589,0.9833931,866.35767,210.30185,1.0,899.52344,203.71663,1.0,906.7474,171.0237,1.0,958.64557,120.72619,1.0
814,880.6534,253.59082,1.0,903.6697,231.18248,1.0,873.10284,228.35071,0.9984648,917.60364,223.5883,0.97454923,866.2286,209.68848,1.0,899.51935,203.39854,1.0,906.91327,170.97957,1.0,958.00366,120.82714,1.0
815,880.7278,252.84007,1.0,904.28735,230.62659,1.0,874.04443,227.21228,0.96565866,918.3293,223.68303,0.9764532,866.1983,208.61351,1.0,899.76685,203.50066,1.0,907.32715,170.99146,1.0,959.00226,120.01495,1.0
816,881.5668,252.88914,1.0,904.4526,230.57455,1.0,874.5547,227.17516,0.97097087,918.4286,223.63791,0.9774999,866.2416,209.20049,1.0,899.73987,203.47523,1.0,907.07446,170.9714,1.0,959.0196,119.93903,1.0
817,880.3053,252.60823,1.0,904.25775,230.4715,1.0,873.8684,226.82614,1.0,918.51575,223.39651,0.96416,865.70746,208.79626,1.0,899.8257,203.22876,1.0,908.7146,170.81244,1.0,958.0683,120.29786,1.0
818,880.233,251.46391,1.0,903.7154,231.98357,1.0,875.27435,227.67108,1.0,917.6458,223.6058,0.97106975,865.7188,210.74316,1.0,899.7919,204.02702,1.0,908.932,171.57689,1.0,958.9324,120.456276,0.8246735
819,880.45355,252.1803,1.0,902.9449,232.36963,1.0,872.8949,226.98965,1.0,916.9006,224.23169,1.0,865.336,209.18321,1.0,899.454,203.56297,1.0,907.8508,170.60931,1.0,959.00134,120.40634,1.0
820,880.1677,251.98866,1.0,902.95856,232.37546,1.0,872.9391,227.01073,1.0,916.92786,224.33414,1.0,865.2404,209.36855,1.0,899.42255,203.50679,1.0,907.8581,170.65431,1.0,958.78326,120.34498,1.0
821,880.5881,251.93555,1.0,903.1169,231.6917,1.0,872.9808,227.30936,1.0,917.0274,224.76663,0.9923671,865.8517,208.48412,1.0,900.0009,203.51317,1.0,908.8469,170.78822,1.0,958.35754,121.00241,1.0
822,880.57745,252.07658,1.0,903.1119,231.74449,1.0,872.913,227.37184,1.0,917.0662,224.60541,0.98718756,865.83545,208.36893,1.0,900.02936,203.35748,1.0,908.9802,170.77026,1.0,958.2833,121.019554,1.0
823,879.4362,253.25659,1.0,903.9078,230.64815,1.0,872.7415,227.02293,1.0,917.9486,223.72015,0.9417438,866.62787,209.01535,1.0,900.0572,203.54024,1.0,908.0902,170.98582,1.0,958.8822,120.317024,1.0
824,880.4941,252.29501,1.0,903.9658,230.6174,1.0,872.8171,227.69089,1.0,917.99646,223.17935,0.931696,866.06866,209.52708,1.0,899.7413,203.40701,1.0,907.8966,171.0092,1.0,959.1375,119.96341,1.0
825,876.2715,252.06737,1.0,903.5841,233.69339,1.0,874.35126,227.17894,1.0,918.1637,224.82376,0.96620697,865.96295,210.70425,1.0,900.29266,204.42699,1.0,906.93835,171.272,1.0,958.24133,121.098526,1.0
826,873.0087,252.89706,1.0,902.5543,237.44398,1.0,874.2842,227.31543,1.0,917.94006,228.32881,0.9752439,867.276,210.87572,1.0,901.88544,206.21048,1.0,907.85834,171.87381,1.0,711.80536,784.28735,1.0
827,869.745,252.33362,1.0,901.31134,238.49774,1.0,874.2837,226.30334,1.0,917.1955,230.06364,0.95812005,868.73346,209.70157,1.0,902.7193,206.75975,1.0,909.4595,172.20677,1.0,958.5381,120.391685,1.0
828,868.5116,252.71692,1.0,901.4776,236.85548,1.0,869.6585,225.78453,0.9566473,919.04803,229.17708,1.0,868.06525,208.46227,1.0,903.0221,206.65732,1.0,909.779,172.29543,1.0,958.25116,121.27526,1.0
829,865.8256,249.25244,1.0,900.6195,236.86617,1.0,873.7714,223.30533,0.94363606,916.928,229.71999,0.99592525,868.2172,207.75449,1.0,905.08215,206.30664,0.990833,909.8942,173.3459,1.0,956.43646,122.8166,1.0
830,863.4945,249.68463,1.0,900.0472,237.97221,1.0,874.10187,222.7897,1.0,916.6273,229.64267,1.0,868.68695,207.20428,1.0,904.8887,206.40309,1.0,908.22626,173.71504,1.0,958.74854,121.31187,1.0
831,862.8743,249.69249,1.0,898.4401,237.25871,1.0,872.9309,223.42223,0.9697204,917.55963,231.34569,1.0,867.68396,207.29112,1.0,905.6016,205.42479,0.9942326,909.96344,172.35686,1.0,958.9269,120.68124,1.0
832,863.70026,243.94533,1.0,897.15936,236.51558,1.0,868.3742,225.03177,0.92719334,916.4403,232.89328,1.0,867.2166,207.85509,1.0,905.84485,206.52908,0.99212843,909.5437,172.45169,1.0,958.90314,121.23582,1.0
833,862.7949,242.63562,1.0,893.8934,235.8991,1.0,870.03046,222.9303,1.0,915.9162,232.41257,1.0,867.634,206.70781,1.0,905.0455,205.15721,1.0,909.9238,171.82724,1.0,958.5639,121.16507,1.0
834,859.04895,239.93489,1.0,892.3052,237.16373,1.0,870.3702,221.06198,1.0,911.0562,234.8431,1.0,867.456,205.32356,1.0,904.34863,205.904,1.0,909.73596,172.54105,1.0,959.04675,120.24811,1.0
835,857.1314,238.09142,1.0,890.187,237.0016,1.0,870.6074,220.45523,1.0,912.9949,234.2196,1.0,867.4919,203.93932,1.0,903.6404,205.2913,1.0,910.083,172.21175,1.0,957.10767,122.28884,1.0
836,855.9334,238.53566,1.0,890.2521,236.86469,1.0,871.9714,219.97844,1.0,910.38135,235.17259,1.0,868.58203,203.72072,1.0,904.6689,205.79405,1.0,909.89056,172.58897,1.0,959.3606,121.91629,0.9188666
837,854.6346,238.21138,1.0,889.09045,237.25905,1.0,872.0188,219.4145,1.0,909.283,236.94646,1.0,867.48474,205.23541,1.0,903.7909,206.32903,1.0,907.78796,174.0248,1.0,958.2761,121.71705,1.0
838,855.8907,238.60487,1.0,888.43884,237.17035,1.0,871.77106,219.63564,1.0,908.80133,237.19499,1.0,867.3669,205.2847,1.0,903.54346,206.45334,1.0,907.6503,174.14453,1.0,958.7675,120.79568,1.0
839,855.2817,236.82535,1.0,889.1837,237.23341,1.0,871.4273,217.38713,1.0,909.86774,235.7162,1.0,868.4932,203.60258,1.0,904.40625,206.97116,1.0,907.7312,174.37677,1.0,957.6487,121.14196,1.0
840,856.1412,239.57019,1.0,889.73267,236.7725,1.0,872.24677,219.06956,1.0,909.5272,235.476,1.0,868.4567,204.18462,1.0,905.05273,207.12988,1.0,908.5294,174.53978,1.0,958.9586,121.10333,1.0
841,855.4989,239.70929,1.0,890.97266,236.89633,1.0,872.3153,219.19847,1.0,911.7258,234.13739,1.0,868.3568,202.98291,1.0,905.0333,207.60934,1.0,908.80646,174.56357,1.0,958.8433,121.372795,1.0
842,855.548,239.23885,1.0,888.65906,236.77272,1.0,872.42926,218.66652,1.0,907.41486,237.30653,1.0,867.59125,204.18504,1.0,905.4213,206.77745,1.0,908.2956,174.48552,1.0,958.47034,120.77808,1.0
843,855.19763,239.41005,1.0,888.6305,236.87666,1.0,872.7154,219.0322,1.0,907.51495,237.43431,1.0,867.56696,204.38351,1.0,905.5583,206.91257,0.9999373,908.3698,174.38196,1.0,958.4626,120.86695,1.0
844,855.0703,239.07568,1.0,887.9786,236.87978,1.0,872.01666,218.65918,1.0,906.5787,237.83446,1.0,868.1964,203.05191,1.0,904.6827,206.49994,1.0,909.6511,172.77594,1.0,958.0903,121.6724,1.0
845,851.39685,238.20757,1.0,887.8329,236.73862,1.0,871.6103,218.65108,1.0,906.7817,237.3786,1.0,867.75366,202.52872,1.0,904.8268,206.46606,0.9950481,910.20013,172.53636,1.0,538.536,611.90216,1.0
846,850.9544,239.05194,1.0,888.1231,236.64764,1.0,871.29956,218.87332,1.0,907.17194,235.50793,1.0,867.6805,203.57007,1.0,904.11176,207.42834,1.0,908.7368,175.1873,1.0,956.72534,122.0232,1.0
847,850.4171,239.44315,1.0,886.98486,236.65839,1.0,870.9425,218.2837,1.0,906.344,236.5234,1.0,868.97974,202.33376,1.0,904.6698,208.70958,0.95507866,909.65356,174.7982,1.0,958.07904,122.033676,1.0
848,851.46643,237.55396,1.0,886.76434,236.52554,1.0,870.577,216.90393,1.0,906.30994,236.25539,1.0,868.87146,199.62192,1.0,905.4862,206.95699,0.975735,909.85364,174.79625,1.0,958.98566,121.01636,1.0
849,849.7211,239.48409,1.0,887.08685,236.35355,1.0,870.56775,217.47089,1.0,906.19696,235.18373,1.0,868.77655,200.46266,1.0,904.99884,206.47995,1.0,910.3612,174.43188,1.0,957.2415,121.948715,1.0
850,848.50305,237.30545,1.0,886.74585,236.59853,1.0,870.3248,217.83252,1.0,906.0166,236.43541,1.0,867.9809,201.78514,1.0,905.07874,207.62025,0.9854761,908.0625,175.42706,1.0,958.6882,120.96415,1.0
851,848.45935,237.49529,1.0,886.62384,236.67078,1.0,869.9188,217.78052,1.0,906.05365,235.92906,1.0,867.78906,201.42946,1.0,904.7619,207.04932,0.9930286,908.38544,175.38132,1.0,958.3677,120.74417,1.0
852,849.02747,240.09213,1.0,887.1008,236.55008,1.0,870.5997,217.76273,1.0,906.21765,235.58109,1.0,866.9225,202.3062,1.0,904.43646,206.37395,1.0,909.8218,174.7098,1.0,958.92285,120.38287,1.0
853,851.1646,239.65598,1.0,887.08594,236.62807,1.0,870.9267,218.0179,1.0,906.1321,235.85191,1.0,866.69745,202.85419,1.0,904.47845,206.59789,1.0,909.7645,174.72496,1.0,958.9883,120.44157,1.0
854,851.05444,239.5716,1.0,887.3146,236.78877,1.0,871.10425,217.83638,1.0,906.326,235.82625,1.0,867.2329,202.56363,1.0,904.714,206.80154,1.0,908.65674,175.16762,1.0,959.0416,121.082085,1.0
855,851.2165,239.7255,1.0,887.1476,237.17496,1.0,870.6362,217.94768,1.0,906.3249,236.30992,1.0,866.858,202.65588,1.0,904.3304,207.00519,0.99335545,908.083,175.69554,1.0,958.8222,121.28197,1.0
856,850.81866,240.24513,1.0,886.36957,237.44019,1.0,871.0778,218.78572,1.0,905.5167,236.2208,1.0,866.26,203.25511,1.0,903.8686,207.29102,0.99489117,908.9727,174.83745,1.0,958.7859,121.13971,1.0
857,850.7786,239.9597,1.0,886.3688,237.3907,1.0,871.0864,218.63376,1.0,905.63965,236.27005,1.0,866.1613,203.05812,1.0,903.6372,206.61653,0.9966714,909.45966,174.13353,1.0,958.5449,120.82002,1.0
858,851.5296,239.5563,1.0,886.6737,237.06958,1.0,870.7573,217.94092,1.0,905.82587,236.27898,1.0,867.403,202.39249,1.0,904.6527,206.38628,1.0,908.54126,174.52454,1.0,959.56586,120.221375,1.0
859,851.58594,239.15335,1.0,886.6467,237.01091,1.0,870.77466,217.88698,1.0,905.8035,236.34837,1.0,867.4281,202.33925,1.0,904.60315,206.36938,1.0,908.5501,174.44434,1.0,959.8136,120.01003,1.0
860,851.9089,240.33844,1.0,886.885,237.37602,1.0,870.4946,219.2632,1.0,906.22906,236.83861,1.0,867.0026,202.57585,1.0,904.5447,207.82312,0.98962504,908.5791,175.87473,1.0,958.60394,121.442535,1.0
861,850.7971,238.96863,1.0,886.5814,236.75214,1.0,870.1653,217.96622,1.0,905.4113,236.1128,1.0,867.895,199.6666,1.0,903.67224,208.04729,0.9714548,909.2506,175.12473,1.0,956.9505,123.185875,1.0
862,852.07294,240.66504,1.0,885.9279,235.26234,1.0,869.9401,218.31577,1.0,905.0432,234.92627,0.9421001,866.75385,201.84213,1.0,902.24835,205.67351,0.9850151,908.34424,175.5992,1.0,957.99896,122.05011,1.0
863,853.8591,240.21121,1.0,887.0709,236.0902,1.0,869.4041,219.56743,1.0,906.38074,236.25116,1.0,866.8266,202.9886,1.0,903.2402,206.27855,1.0,909.78937,173.52356,1.0,958.99023,120.98102,1.0
864,852.06586,239.2987,1.0,887.0035,235.17941,1.0,869.83167,216.88329,1.0,906.28674,235.72551,1.0,868.0562,199.3338,1.0,903.9549,206.22118,1.0,910.18744,174.43782,1.0,958.3999,121.465256,1.0
865,851.56067,240.04187,1.0,886.02045,236.54138,1.0,870.0682,219.00938,1.0,905.6812,236.39166,1.0,866.8232,202.39162,1.0,903.82355,206.63666,1.0,909.3361,174.5805,1.0,959.8894,120.3554,1.0
866,851.60834,239.94673,1.0,885.54486,236.53838,1.0,870.10754,219.18755,1.0,905.35986,236.54584,1.0,866.8728,202.55145,1.0,903.7246,206.58081,1.0,909.2939,174.61691,1.0,959.02826,119.52233,1.0
867,851.1546,240.0948,1.0,885.2278,236.80109,1.0,868.56647,219.21005,1.0,905.092,236.48576,1.0,866.3117,202.60947,1.0,902.6456,206.52626,0.9909427,908.8107,175.19945,1.0,958.44934,120.77538,1.0
868,851.01825,239.58362,1.0,885.1598,236.73788,1.0,868.6048,219.0029,1.0,905.3969,236.6937,1.0,866.18646,202.33672,1.0,902.76263,206.31516,1.0,909.267,174.52919,1.0,958.71216,120.85296,1.0
869,852.662,239.12885,1.0,886.3629,236.14671,1.0,869.8322,218.63388,1.0,906.12897,236.20789,1.0,866.692,202.57533,1.0,903.95337,207.20181,0.9927979,908.6288,175.12628,1.0,959.1082,120.63766,1.0
870,852.4265,239.19412,1.0,886.3684,236.28526,1.0,869.74,218.57487,1.0,906.11523,236.37756,1.0,866.71173,202.63298,1.0,903.8969,207.15396,0.9930407,908.68555,175.10117,1.0,959.3363,120.619606,1.0
871,851.6028,239.73929,1.0,885.90924,236.6689,1.0,870.1001,217.56882,1.0,905.08795,236.68468,1.0,866.5197,200.92926,1.0,903.73584,207.02,1.0,907.7101,176.30783,1.0,958.94824,120.82347,1.0
872,851.7575,239.93379,1.0,885.6368,236.98427,1.0,869.5529,218.55725,1.0,905.29694,236.13013,1.0,865.47644,202.1946,1.0,901.26886,207.83313,0.97451967,910.3285,175.476,1.0,139.83638,576.23773,1.0
